ppm,intensity
0.10400000000000001,0.0007548893702030218
0.105,0.0
0.106,0.001492509009145556
0.107,0.001958782380364464
0.108,0.0
0.109,0.0
0.11,0.0002880011795877299
0.111,0.0
0.112,0.0
0.113,0.0
0.114,0.0
0.115,0.0
0.116,0.0009168018469808985
0.117,0.0
0.11800000000000001,0.0
0.11900000000000001,0.0
0.12,0.0002856722800188426
0.121,0.0
0.122,0.0
0.123,0.0
0.124,0.0
0.125,0.0
0.126,0.0
0.127,0.0
0.128,0.00551128527937801
0.129,0.0024263317781714542
0.13,0.0
0.131,0.0
0.132,0.0
0.133,0.0016873116846795979
0.134,0.00010554077066974607
0.135,0.004796261643815241
0.136,0.004299117258588592
0.137,0.0
0.138,0.006588142736430773
0.139,0.0
0.14,0.0
0.14100000000000001,0.0
0.14200000000000002,0.0
0.14300000000000002,0.0
0.14400000000000002,0.0030103016259629745
0.145,0.0
0.146,0.00025423329305530006
0.147,0.0017124745905782886
0.148,0.0
0.149,0.0
0.15,0.0
0.151,0.0
0.152,0.0016712207553354723
0.153,0.00117407492609107
0.154,0.0
0.155,0.0006247370877563616
0.156,0.00223757736525579
0.157,0.0
0.158,0.0
0.159,0.0017191800264660085
0.16,0.0
0.161,0.0012114736685475852
0.162,0.0
0.163,0.0
0.164,0.0012280570726367903
0.165,0.0013913340886652732
0.166,0.0
0.167,0.0
0.168,0.0
0.169,0.0
0.17,0.0006368620502280824
0.171,0.0
0.17200000000000001,0.0028274096492030866
0.17300000000000001,0.0
0.17400000000000002,0.0
0.17500000000000002,0.0031844794850775762
0.176,0.0014547706908474135
0.177,0.003740351915259544
0.178,0.0003196463808459718
0.179,0.0
0.18,0.0
0.181,0.0
0.182,0.0
0.183,0.003279338056841139
0.184,0.0
0.185,0.003265196821131232
0.186,2.50286264472008e-05
0.187,0.004150578472205083
0.188,0.0
0.189,0.0
0.19,0.0
0.191,0.0
0.192,0.0
0.193,0.0
0.194,0.0
0.195,0.0012109381662968282
0.196,0.001403111336913893
0.197,0.002189970260167459
0.198,0.0
0.199,0.0006226589633411992
0.2,0.0
0.201,0.0
0.202,3.1564602955767656e-05
0.203,0.0
0.20400000000000001,0.0006181617211465991
0.20500000000000002,0.0
0.20600000000000002,0.003964162119533528
0.20700000000000002,0.0
0.20800000000000002,0.0
0.209,0.0
0.21,0.0014335610574675692
0.211,0.002107222660931949
0.212,0.002656655179599873
0.213,0.0036153663039884443
0.214,0.0
0.215,0.0026374148212026695
0.216,0.002850276595497334
0.217,0.0011660381688953407
0.218,0.0
0.219,0.0010020663128143402
0.22,0.0
0.221,0.0001692301189551042
0.222,0.0
0.223,0.0029183184796405894
0.224,0.002386249896627436
0.225,0.0006112607224371552
0.226,0.0002675998879286311
0.227,0.0
0.228,8.682502578063241e-06
0.229,0.0032604862695173784
0.23,0.001656755439799452
0.231,0.004377650233106453
0.232,0.0009499841267832323
0.233,0.002051752394954237
0.234,0.0
0.23500000000000001,0.004244312325637602
0.23600000000000002,0.0
0.23700000000000002,0.0003770586839607711
0.23800000000000002,0.0
0.23900000000000002,0.0
0.24,0.0008923145114081172
0.241,0.0
0.242,0.0
0.243,0.0013933072456604292
0.244,0.0
0.245,0.003016548531110493
0.246,0.0
0.247,0.0007894070952172622
0.248,0.004519613328209132
0.249,0.0
0.25,0.002546757940805703
0.251,0.0018481499050984817
0.252,0.0014096419092796033
0.253,0.0014413946626606405
0.254,0.0028351570590705194
0.255,0.0
0.256,0.00173988393166093
0.257,0.0024317415760046635
0.258,0.00032876671777316906
0.259,0.0
0.26,0.0033979065348369903
0.261,0.0002958795928251
0.262,0.0
0.263,0.0
0.264,0.002210135652089106
0.265,0.0039620326654935725
0.266,0.0002639482037725445
0.267,0.001804540537540766
0.268,0.0
0.269,0.00040729659779634446
0.27,0.0
0.271,0.0014069296206437524
0.272,0.0
0.273,0.0009552643955085443
0.274,0.002753781111190353
0.275,0.0033785019882887203
0.276,0.0
0.277,0.001116044730478599
0.278,0.0005568994293203303
0.279,0.0
0.28,0.0
0.281,0.0019828683546275414
0.28200000000000003,0.0002408634896619008
0.28300000000000003,0.0
0.28400000000000003,0.0
0.28500000000000003,0.0007318957759651326
0.28600000000000003,0.0
0.28700000000000003,0.0
0.28800000000000003,0.0
0.289,0.0
0.29,0.0
0.291,0.0
0.292,0.0
0.293,0.0
0.294,0.00013255071586652537
0.295,0.0
0.296,0.0
0.297,0.0015910940097635343
0.298,0.0008333093566773069
0.299,0.0013569815031338308
0.3,0.0003252309597399996
0.301,0.0
0.302,0.0004480552450247257
0.303,0.0017031319808791419
0.304,0.0
0.305,0.0
0.306,0.0009550060653403375
0.307,0.0
0.308,0.0
0.309,0.0
0.31,0.0
0.311,0.0024330164618788785
0.312,0.0002377396326089342
0.313,0.00293057497491714
0.314,0.0
0.315,0.005809929129193014
0.316,0.0
0.317,0.0023002235278198235
0.318,0.0
0.319,0.0
0.32,0.0
0.321,0.0016178943345095311
0.322,0.0
0.323,0.0
0.324,3.6227626841548913e-05
0.325,0.0
0.326,0.0
0.327,0.0008519008400085805
0.328,0.002377416686476173
0.329,0.0
0.33,0.0
0.331,0.0
0.332,0.0
0.333,0.003934291561618459
0.334,0.0
0.335,0.0
0.336,0.0
0.337,0.002439817264939275
0.338,0.0001244166491785148
0.339,0.00013923758613529848
0.34,0.0
0.341,0.0006365154366174034
0.342,0.0
0.343,0.0005736352509998733
0.34400000000000003,0.0017149927786146574
0.34500000000000003,0.00019808800626906845
0.34600000000000003,0.0030053689280943154
0.34700000000000003,0.000773687754911463
0.34800000000000003,0.0
0.34900000000000003,0.0
0.35000000000000003,0.0
0.35100000000000003,0.0
0.352,0.003722034999869833
0.353,0.0
0.354,0.0018796559749821417
0.355,0.0
0.356,0.00309029804154775
0.357,0.0
0.358,0.0
0.359,0.0
0.36,0.0003594377637749019
0.361,0.0
0.362,0.0013132931805937746
0.363,0.0
0.364,0.00044146835749898103
0.365,0.0
0.366,0.0
0.367,0.002650818576045738
0.368,0.0
0.369,0.0
0.37,0.0016793603430825831
0.371,0.00013225412784280207
0.372,0.0
0.373,0.0
0.374,0.0
0.375,0.0
0.376,0.002268202521752743
0.377,0.0
0.378,0.0
0.379,0.0
0.38,0.0
0.381,0.002379026188142348
0.382,0.0
0.383,0.0013380744080008385
0.384,0.0
0.385,0.0
0.386,0.0017378866506966547
0.387,0.0
0.388,0.0019214205133451438
0.389,0.0017179244233858368
0.39,0.0
0.391,0.0
0.392,0.0029428757410337476
0.393,0.0006247107067926073
0.394,0.0
0.395,0.0
0.396,0.0014167231758674989
0.397,0.0007056584783637805
0.398,0.0
0.399,0.0
0.4,0.0
0.401,0.0
0.402,0.0021857471954200994
0.403,0.0
0.404,0.0
0.405,0.005112098334831636
0.406,0.0010880725387914987
0.40700000000000003,0.0013309019286451484
0.40800000000000003,0.0015195109023476375
0.40900000000000003,0.0
0.41000000000000003,0.0
0.41100000000000003,0.000707865130326356
0.41200000000000003,0.0
0.41300000000000003,1.1592711762142274e-05
0.41400000000000003,0.0
0.41500000000000004,0.0020923546647550538
0.41600000000000004,0.0
0.417,0.0011401961588755935
0.418,0.0
0.419,0.0
0.42,0.00041468769997024524
0.421,0.0011251300259905754
0.422,0.00042522089492405936
0.423,0.00033009311589541707
0.424,0.0007041142148347277
0.425,0.0011659148078006934
0.426,0.0
0.427,2.5254477650565475e-05
0.428,0.0012657220829720437
0.429,0.004087174452819598
0.43,0.0
0.431,0.0
0.432,0.0
0.433,0.0003307089238902935
0.434,0.0
0.435,0.0004571806290862572
0.436,0.0012037497026495948
0.437,0.0022704038873517973
0.438,0.000589731770761686
0.439,0.00042436336062724104
0.44,0.0034421389797477837
0.441,0.0
0.442,0.0
0.443,0.001825769102371086
0.444,0.0021869947871703483
0.445,0.0
0.446,0.0
0.447,0.0004086155998789664
0.448,0.0018406675230759008
0.449,0.0
0.45,0.0
0.451,5.3330246961744545e-05
0.452,0.0
0.453,0.0
0.454,0.001808088108035742
0.455,0.0
0.456,0.0012410221099162493
0.457,0.00028105220648517743
0.458,0.0
0.459,0.00047114575602023954
0.46,0.0014237824069726996
0.461,0.0
0.462,0.002402634815380217
0.463,0.00349832258021281
0.464,0.0029224965868414297
0.465,0.0
0.466,0.0018238843334308099
0.467,0.0012989897836331898
0.468,0.0018048199043163584
0.46900000000000003,0.004241809969599883
0.47000000000000003,0.0
0.47100000000000003,0.0009791036624256066
0.47200000000000003,0.0
0.47300000000000003,0.0007316814947694104
0.47400000000000003,0.0
0.47500000000000003,0.0018212350751716
0.47600000000000003,0.0
0.47700000000000004,0.0005256287407335095
0.47800000000000004,0.0
0.47900000000000004,0.0
0.48,0.0009239286723057749
0.481,0.0
0.482,0.001229696969332782
0.483,0.0
0.484,0.0
0.485,0.0
0.486,0.0005255579463872028
0.487,0.0
0.488,0.0015193108154441762
0.489,0.0006714869698804841
0.49,0.004234015440702519
0.491,0.001958195855072569
0.492,0.0
0.493,0.0019934036551881745
0.494,0.0015207178993796792
0.495,0.0
0.496,0.003018074621097216
0.497,0.0
0.498,0.0
0.499,0.0
0.5,0.0017707968784755853
0.501,0.004731180321829738
0.502,0.0032072595524861632
0.503,0.001414956579667263
0.504,0.0
0.505,0.0
0.506,0.007222155689749268
0.507,0.0006202343241919624
0.508,0.001574793254120332
0.509,0.0
0.51,0.0013355420148164678
0.511,0.0
0.512,0.0010816363479048826
0.513,0.004008277407470292
0.514,0.00019674972514101624
0.515,6.179659030428427e-05
0.516,0.0008138694054766348
0.517,0.0
0.518,0.001635379976396859
0.519,0.0008038024042593356
0.52,0.002066414445210242
0.521,0.0037368687572726725
0.522,0.0
0.523,0.001615397862637593
0.524,0.0
0.525,1.2007330071249706e-06
0.526,0.0
0.527,0.0
0.528,0.0
0.529,0.0
0.53,0.0
0.531,0.0
0.532,0.0
0.533,0.000286749288870498
0.534,0.0
0.535,4.021157764047198e-05
0.536,0.0
0.537,0.0
0.538,0.0
0.539,0.0
0.54,0.001115493840736815
0.541,0.0020174197140853146
0.542,0.0005797602352888999
0.543,0.0012588694146243036
0.544,0.0002845371196467532
0.545,0.004024221679153729
0.546,0.0
0.547,0.0016732884923057023
0.548,0.0
0.549,0.0029328766490985475
0.55,0.0017905459744727622
0.551,0.0030032025490196335
0.552,0.0028955871933981346
0.553,0.001131573128680958
0.554,0.0
0.555,0.00422516432895721
0.556,0.0
0.557,0.0
0.558,0.0
0.559,0.0012392032892769322
0.56,0.0014690053410642823
0.561,0.0027980576367146437
0.562,0.0005237656955071333
0.5630000000000001,0.001940501657950537
0.5640000000000001,0.00039878280759482617
0.5650000000000001,0.00035142450671852833
0.5660000000000001,0.0032429945231012046
0.5670000000000001,0.0
0.5680000000000001,0.0024582583868653024
0.5690000000000001,2.5051347979971337e-05
0.5700000000000001,0.0
0.5710000000000001,0.0
0.5720000000000001,0.0024318890477164506
0.5730000000000001,0.0020544176648379783
0.5740000000000001,0.00017762059610850836
0.5750000000000001,0.0015956440867360112
0.5760000000000001,0.0
0.577,4.455647549051481e-05
0.578,0.0
0.579,0.0019488417758553624
0.58,0.0010923836941977316
0.581,0.0
0.582,0.0006069190481750733
0.583,0.0
0.584,0.0027944257816482944
0.585,0.0033354855852773192
0.586,0.0
0.587,0.0
0.588,0.0
0.589,0.0021773920958454533
0.59,0.002420990651788377
0.591,0.0
0.592,0.0
0.593,0.0
0.594,0.0002871811976989243
0.595,0.0005151274812286681
0.596,0.0
0.597,0.00042034253378603424
0.598,0.0009947118608232273
0.599,0.0
0.6,0.0
0.601,0.0
0.602,0.0
0.603,0.0
0.604,0.0013540138535329319
0.605,0.00298009896716365
0.606,0.0011009123433578282
0.607,0.0
0.608,0.001988402665970016
0.609,0.005343400390924744
0.61,0.0
0.611,0.0
0.612,0.0
0.613,0.0
0.614,0.0014382340845080735
0.615,0.0015377997800651638
0.616,0.0020149615827609224
0.617,0.0
0.618,0.0024148890474393558
0.619,0.002446545365764146
0.62,0.0
0.621,0.003041855132649581
0.622,0.0
0.623,0.0
0.624,0.004417028239366742
0.625,0.0006096755779188533
0.626,0.0
0.627,0.001068513843890968
0.628,9.485569396913717e-05
0.629,0.0031320096008772723
0.63,0.0
0.631,0.004165672822081257
0.632,0.0
0.633,0.0
0.634,0.0
0.635,0.0
0.636,0.0
0.637,0.0016402014422400347
0.638,0.0
0.639,0.00018754467763045906
0.64,0.0
0.641,0.0032384403590178914
0.642,0.0
0.643,0.0013087957018448428
0.644,0.0
0.645,0.0016579585662145774
0.646,0.0
0.647,0.0
0.648,0.0
0.649,0.0029046631867203523
0.65,0.0
0.651,0.0016862665693622037
0.652,0.0
0.653,0.002012870900895042
0.654,0.001370387972074799
0.655,0.0
0.656,0.0
0.657,0.0
0.658,0.0
0.659,0.0
0.66,0.0
0.661,0.0
0.662,0.0009104514983872105
0.663,0.0
0.664,0.0017711172888636299
0.665,0.0
0.666,0.0015461864703652662
0.667,0.0
0.668,0.0011655741168891099
0.669,0.001800867888189304
0.67,0.000988365490828926
0.671,0.00013491438846064492
0.672,0.0005947516692518784
0.673,0.001916120502002734
0.674,0.00228539852662429
0.675,0.0
0.676,0.0036191249305974472
0.677,0.0
0.678,0.0
0.679,0.0007214574927144851
0.68,0.0005626201388844471
0.681,0.00011945798623138937
0.682,0.0011474855480146473
0.683,0.0
0.684,0.001824745784806115
0.685,0.0035106532963013427
0.686,0.0011593512964143318
0.687,0.003147445742733718
0.6880000000000001,0.0
0.6890000000000001,0.0013482747171318877
0.6900000000000001,0.0
0.6910000000000001,0.0025012379969192645
0.6920000000000001,0.0
0.6930000000000001,0.0
0.6940000000000001,0.002677984889774109
0.6950000000000001,0.0011996765630386706
0.6960000000000001,0.0
0.6970000000000001,0.0
0.6980000000000001,0.0016938369238537212
0.6990000000000001,0.0008158848990875438
0.7000000000000001,0.002407980148258903
0.7010000000000001,0.0006209590387846234
0.7020000000000001,0.0012712920067981257
0.7030000000000001,0.0
0.704,0.0005178449458561989
0.705,0.0023671592997932586
0.706,0.00035610567221505516
0.707,0.0
0.708,0.0011408946822134378
0.709,0.0
0.71,0.0003425472731964612
0.711,0.0
0.712,0.0
0.713,0.0018098883873100056
0.714,0.000622805391914093
0.715,0.0
0.716,0.0
0.717,0.0
0.718,0.0
0.719,0.0018007167046581198
0.72,0.001746954237075918
0.721,0.0015693267674520874
0.722,0.0005229043716199098
0.723,0.004103083225137258
0.724,0.0026537506811409495
0.725,0.0
0.726,0.0
0.727,0.005504585380305308
0.728,0.0049180920520620255
0.729,0.0002725766865305318
0.73,0.0
0.731,0.0
0.732,0.0
0.733,0.0
0.734,0.0003405993110721265
0.735,0.0019300055381492082
0.736,0.0
0.737,0.002349132936867103
0.738,0.0
0.739,0.0
0.74,0.0009920268107691838
0.741,0.0006555975634945063
0.742,0.0001160257415041161
0.743,0.0
0.744,0.0015488503854330753
0.745,0.0006485428602832975
0.746,0.0020650004131913856
0.747,0.00048239724739851576
0.748,0.0
0.749,0.001180357640381607
0.75,0.0
0.751,0.0
0.752,0.0007312798425179994
0.753,0.0016079038258805045
0.754,0.0
0.755,0.002649248671028863
0.756,0.002297801101956314
0.757,0.0007898070240651102
0.758,0.0
0.759,0.0
0.76,0.0023331153705597168
0.761,0.0
0.762,0.001432003592730519
0.763,0.0
0.764,0.0013625284225919857
0.765,0.0032774578587990797
0.766,0.0
0.767,0.0019841361130925866
0.768,0.0017325306597709795
0.769,0.0
0.77,0.002312586745541052
0.771,0.0
0.772,0.0
0.773,0.0017547011461148715
0.774,0.000435112604885226
0.775,0.0017746016748893857
0.776,0.00014605457840376055
0.777,0.0010785543348065256
0.778,0.0
0.779,0.0
0.78,0.0010770166514752584
0.781,0.0
0.782,0.0
0.783,0.003134536398595059
0.784,0.001237316031507986
0.785,0.004792395010543043
0.786,0.0024602581298224205
0.787,0.000282304678899088
0.788,0.0
0.789,0.00206930370031515
0.79,0.0
0.791,0.0
0.792,0.0
0.793,0.0
0.794,0.0
0.795,0.0
0.796,0.004310542204621794
0.797,0.0017035843861702492
0.798,0.0
0.799,0.0010520247707029207
0.8,0.0
0.801,0.0
0.802,0.006250411305994019
0.803,0.0
0.804,0.0
0.805,0.006931321750179173
0.806,0.0
0.807,0.0
0.808,0.0008647391782940325
0.809,0.0038432735990225806
0.81,0.0026079173526636044
0.811,0.0
0.812,0.004096517505989368
0.8130000000000001,0.00042473629657667256
0.8140000000000001,0.0
0.8150000000000001,0.0
0.8160000000000001,0.0006753280054113493
0.8170000000000001,0.0026863867120969606
0.8180000000000001,0.0007038327869197919
0.8190000000000001,0.0008439713950760667
0.8200000000000001,0.0003873338981295462
0.8210000000000001,0.0023392183121425597
0.8220000000000001,0.003240690222655931
0.8230000000000001,0.0005010489251301889
0.8240000000000001,0.0006427486543657735
0.8250000000000001,0.0
0.8260000000000001,0.0030159964397900893
0.8270000000000001,0.0029926368469396945
0.8280000000000001,0.00020893804201493828
0.8290000000000001,0.003309130865067158
0.8300000000000001,0.0027484170900075352
0.8310000000000001,0.000531714088655807
0.8320000000000001,0.0
0.833,0.0
0.834,0.003447529425067166
0.835,0.0
0.836,0.0
0.837,6.451127797945755e-05
0.838,0.002113512259222886
0.839,0.0034536351308193953
0.84,0.00034424510623849854
0.841,0.00014115850826019072
0.842,0.0
0.843,0.0006889502172874294
0.844,0.0016621044140958069
0.845,0.000595190107782812
0.846,0.0
0.847,0.0009775036381219557
0.848,0.0033654064624901903
0.849,0.0
0.85,0.0020946088967307955
0.851,0.0
0.852,0.0028946436819732475
0.853,0.000955821549562922
0.854,0.0024209928717671744
0.855,0.0
0.856,0.0021041347366830155
0.857,0.0
0.858,0.0014953145289753648
0.859,0.001808523712279726
0.86,0.0016941972107265518
0.861,0.002166990128861389
0.862,0.0014756079807613039
0.863,0.0027516952425439764
0.864,0.0
0.865,0.0
0.866,0.001876950754259356
0.867,0.00046115829618574914
0.868,0.0
0.869,0.0024519181385879454
0.87,0.0
0.871,0.0008047329943882375
0.872,0.0029770037138397774
0.873,0.0
0.874,0.0
0.875,0.0
0.876,0.002852991033903938
0.877,0.0
0.878,0.0
0.879,0.0010057231763432894
0.88,0.006722898420332024
0.881,0.0009492639782998687
0.882,0.0
0.883,0.0049465364806605926
0.884,0.0
0.885,0.0
0.886,0.0
0.887,0.0026032911071057667
0.888,0.0
0.889,0.0
0.89,0.0
0.891,0.005332412931828342
0.892,0.0
0.893,0.0015851355355756985
0.894,0.0027943409212306605
0.895,0.0005011198583200318
0.896,0.0010971340513212747
0.897,0.0007744940099385683
0.898,0.0010120162375700371
0.899,0.002818598319220064
0.9,0.0004625135776435835
0.901,0.0
0.902,0.0
0.903,0.00333399170598779
0.904,0.0033747217661880186
0.905,0.000720121377771762
0.906,0.0
0.907,0.0
0.908,0.0050775961669208
0.909,0.00220066525903184
0.91,0.004249397904354623
0.911,0.0
0.912,0.00012459627482199528
0.913,0.0010614351945370285
0.914,0.005297387697776052
0.915,0.002503367973144963
0.916,0.005974829809327137
0.917,0.005778056771433079
0.918,0.0
0.919,0.0037428828936650824
0.92,0.0008372116934392896
0.921,0.003979004925487653
0.922,0.002974501252573991
0.923,0.0
0.924,0.002659902398114165
0.925,0.0009015237452761483
0.926,0.0024501773117689986
0.927,5.256567855203983e-05
0.928,0.002929298342991414
0.929,0.0
0.93,0.0
0.931,0.0
0.932,0.0004202389938783567
0.933,0.0
0.934,0.0038028969282060295
0.935,0.00011166186970956087
0.936,0.0017953321049546736
0.937,0.0014743562040604836
0.9380000000000001,0.0004267792027687737
0.9390000000000001,0.0008568088522096209
0.9400000000000001,0.000643985411847837
0.9410000000000001,0.0021802051216607966
0.9420000000000001,0.0
0.9430000000000001,0.0
0.9440000000000001,0.001216759928844637
0.9450000000000001,0.002295180905066918
0.9460000000000001,0.0003695959239382028
0.9470000000000001,0.0011515536891600442
0.9480000000000001,0.0009129297852656348
0.9490000000000001,0.001092094844981897
0.9500000000000001,0.002437688513023717
0.9510000000000001,0.0
0.9520000000000001,0.0016041838785661546
0.9530000000000001,0.005416499142049657
0.9540000000000001,0.0019612105092912968
0.9550000000000001,0.0006053324206311066
0.9560000000000001,0.0008945924872207124
0.9570000000000001,0.0012528015709211762
0.9580000000000001,0.00036031533721620553
0.9590000000000001,0.004242950385186121
0.96,0.0
0.961,0.00373731637994773
0.962,0.003779834990397945
0.963,0.0
0.964,0.003025204836209712
0.965,0.00338878783180755
0.966,0.0019723936715884535
0.967,0.0
0.968,0.004599627960686906
0.969,0.0
0.97,0.0
0.971,0.0
0.972,0.0006115114316999823
0.973,0.002537540098498523
0.974,0.0007002302552588475
0.975,0.00044596846544954185
0.976,3.219034386940016e-05
0.977,0.00023079462797464883
0.978,0.00357479601763066
0.979,0.0040646532124193075
0.98,0.0
0.981,0.0
0.982,0.000752201261569325
0.983,0.0
0.984,0.0017518252487975013
0.985,0.004342710570566407
0.986,0.0
0.987,0.0
0.988,0.002637205039648898
0.989,0.0005914818942437928
0.99,0.00012091030187355264
0.991,0.0
0.992,0.0012676357619030177
0.993,0.0006410203630599657
0.994,9.487588603030947e-05
0.995,0.0
0.996,0.0
0.997,0.0029655526870812857
0.998,0.0015887514551194619
0.999,0.0
1.0,0.0034596897083651523
1.0010000000000001,0.002784593854290506
1.002,0.0
1.0030000000000001,0.0
1.004,0.0011552316082405118
1.0050000000000001,0.00028372599400373856
1.006,0.002206929374625907
1.0070000000000001,0.0
1.008,0.0009373698300639164
1.0090000000000001,7.327307123491684e-06
1.01,0.0022301781599327825
1.0110000000000001,0.0
1.012,0.0003461151738465547
1.0130000000000001,0.0009508096855937503
1.014,0.00015977754384841416
1.0150000000000001,0.0
1.016,0.0008442672830760223
1.0170000000000001,0.0008130336141622159
1.018,0.0015625808828132292
1.0190000000000001,0.0
1.02,0.0014971665373565575
1.0210000000000001,0.0016978577476596136
1.022,0.003951903635718434
1.0230000000000001,0.0013531802646860464
1.024,0.0001676197087124914
1.025,0.0024092787996788747
1.026,0.0012681937583976424
1.027,0.0008312128334950469
1.028,9.490563996296072e-05
1.029,0.0
1.03,0.0003701863639699229
1.031,0.004296801811479548
1.032,0.00012309125562496605
1.033,0.0024136946605382674
1.034,0.0022513260591225967
1.035,0.002736097646821943
1.036,0.0017719365974700366
1.037,0.0001708809379694187
1.038,0.0
1.039,0.004348936353710154
1.04,0.0
1.041,0.0
1.042,0.004252287608353138
1.043,0.00027494909622794524
1.044,0.0017075674535395374
1.045,0.00273403599102513
1.046,0.0
1.047,0.0
1.048,0.0001013921599694324
1.049,0.0
1.05,0.00542542863657328
1.051,0.002685551284324194
1.052,0.0021089200986406176
1.053,0.0028829504376651272
1.054,0.0013109139982999992
1.055,0.0004214865054667354
1.056,0.00016503461092912531
1.057,0.0021882287838287536
1.058,0.00015192291772077955
1.059,0.0025886588608605345
1.06,0.001974641141071231
1.061,0.0008663918905270848
1.062,0.003006917648420179
1.063,0.0
1.064,0.004514393673684992
1.065,0.0010110651635906432
1.066,0.005201661152446751
1.067,0.0009606372038041321
1.068,0.0
1.069,0.0015894163652314891
1.07,0.0007262557750427183
1.071,0.00044471130054828567
1.072,0.0012180127382866363
1.073,0.0020750113985725906
1.074,0.0021259666270626977
1.075,0.002057485410437199
1.076,0.003966170999241338
1.077,0.000527978990537891
1.078,0.0030796057245803254
1.079,0.0009444972179459756
1.08,0.0001712903480802692
1.081,0.0020221241585893102
1.082,0.0007613717632834218
1.083,0.0025533769999021077
1.084,0.0
1.085,0.0009180318537034261
1.086,0.0014803697972185983
1.087,0.0008509758529432541
1.088,0.0
1.089,0.0034214806254206625
1.09,0.0008213063490079811
1.091,0.0033622994477753385
1.092,0.003011467591923757
1.093,0.004493994210597679
1.094,0.004109163242948316
1.095,0.0
1.096,0.000905325831794902
1.097,0.003203800975347554
1.098,0.0
1.099,0.0024377330014558234
1.1,0.0007651645153128706
1.101,0.0021645857335521206
1.102,0.003581294061773161
1.103,0.0018901335332617945
1.104,0.001606652005023788
1.105,0.0
1.106,0.004228243459902276
1.107,0.00015674092014962408
1.108,0.0
1.109,0.002003519679451486
1.11,0.001104097813351124
1.111,0.003799831504546227
1.112,0.0010522346521294394
1.113,0.0006432166677455977
1.114,0.0007293368118422133
1.115,0.0013956684202767928
1.116,0.0034611549008468872
1.117,0.002236040220443798
1.118,0.002079379463646949
1.119,0.00019653692782573375
1.12,0.004044991280452945
1.121,0.0
1.122,0.003649464343945699
1.123,0.003511628252639065
1.124,0.0035824165170038626
1.125,0.0
1.1260000000000001,0.002948595450473928
1.127,0.0019733880363868726
1.1280000000000001,0.000449947193614715
1.129,0.002194458789926533
1.1300000000000001,0.0018454168569679134
1.131,0.0018811685840560137
1.1320000000000001,0.0012061016503290265
1.133,0.0012182947293164581
1.1340000000000001,0.0
1.135,0.0033833064075844783
1.1360000000000001,0.0002889261375581462
1.137,0.0017860177444271334
1.1380000000000001,0.0036848600441489257
1.139,0.0010129268070214214
1.1400000000000001,0.0
1.141,0.007229811211433873
1.1420000000000001,0.00036707139009676984
1.143,0.000485698246400655
1.1440000000000001,0.0023009523723537483
1.145,0.001203391641237314
1.1460000000000001,0.0
1.147,4.089665927690424e-05
1.1480000000000001,0.0006612643547649021
1.149,0.0039025437127428344
1.1500000000000001,0.0018678365059291192
1.151,0.003211055011666589
